id,sentence
q2_3_4_page_55_56-0001,"Kính xét: vườn này dựng từ năm Minh Mệnh thứ 17, để làm nơi cho các hoàng tử vui chơi cùng nhau bày tỏ tình nghĩa ""Hữu vu"" (1); nhà vua thường ngự đến chơi xem những thơ xướng hoạ, khen là các hoàng tử vui lòng học tập thi thư, nên ban cho thơ để khen ngợi, bài thơ có chép trong Thánh chế thi tập, Lại hai bờ sông Hộ Thành ở phía hữu ngoài Kinh thành có dựng các danh viên là Xuân Viên, Diễm Lục viên, Tư Mậu viên, Thanh Phương viên, Tiên Nhuận viên, Phồn Phong viên, Tư Thịnh viên, Thuý Mỹ viên, Mậu Đình viên, Vinh Quang viên, Tú Phát viên, Vĩnh Ấm viên, Vĩnh Tú viên."
q2_3_4_page_56-0001,ĐÀI TẠ
q2_3_4_page_56-0002,ĐÀI QUAN TƯƠNG
q2_3_4_page_56-0003,"Phía bắc đài Năm Minh về góc tây nam trong Kinh thành, cao chừng 1 trượng, trên đài dựng đình Bát Phong, trồng cây cỡ để xem gió, do ty Khâm Thiên Giám trông giữ, đài dựng từ năm Minh Mệnh thứ 7."
q2_3_4_page_56-0004,KỲ ĐÀI
q2_3_4_page_56_57-0001,"Ở phía nam, trong Kinh thành, trước mặt Ngọ Môn, đài xây ba tầng: tầng dưới cao 1 trượng 4 thước, tầng giữa cao 1 trượng 4 thước 5 tấc, xây cửa tròn rộng 1 trượng; tầng trên cao 1 trượng 5 thước, cửa (1) Hữu vu: lấy điển câu ""Hữu vu huynh đệ"" chép trong thiên ""Quân trần"" của sách Thượng thư, nghĩa là anh em hòa thuận với nhau, tròn rộng 5 thước, cột cờ gồm hai tầng, đều cao 7 trượng 1 thước 5 tấc."
q2_3_4_page_57-0001,Năm Thiệu Trị thứ 6 dựng cột cờ mới dài suốt 7 trượng 6 thước 5 tấc.
q2_3_4_page_57-0002,Trên đài đặt Vọng Đẩu.
q2_3_4_page_57-0003,"Phàm từ việc châu mừng, tuần du cho đến việc báo cấp đều có hiệu cờ."
q2_3_4_page_57-0004,"Thỉnh thoảng lên Vọng Đẩu dùng kính thiên lý nhòm ra ngoài biển, trên đài đặt xưởng đại bác."
q2_3_4_page_57-0005,LẦU PHÚ VĂN
q2_3_4_page_57-0006,"Ở ngoài Kinh thành giữa quách phía nam, hướng về chính nam."
q2_3_4_page_57-0007,"Lầu dựng 2 tầng, có chiếu thư và bảng thi Hội, thi Đình đều treo ở đấy, trước gọi là đình treo bản."
q2_3_4_page_57-0008,"Năm Gia Long thứ 18 mới dựng lầu, phía trước lầu có dãy nhà Long thuyền và Ngư hộ."
q2_3_4_page_57-0009,LÂU TÀNG THƯ
q2_3_4_page_57-0010,"Ở địa phận phường Phong Doanh và phía đông hồ Tĩnh Tâm, trong Kinh thành, dựng từ năm Minh Mệnh thứ 6."
q2_3_4_page_57-0011,"Thể chế: lầu xây dựng bằng gạch, tầng trên 7 gian 2 chái, tầng dưới 12 gián, xung quanh xây lan can, bốn mặt là hồ vuông, gọi là hồ Học Hải, phía tây hồ bắc cầu, để ra vào."
q2_3_4_page_57-0012,"Phàm sổ sách các năm trước của các nha môn, lục bộ đều cất ở đấy."
q2_3_4_page_57-0013,HÀNH CUNG HƯƠNG GIANG
q2_3_4_page_57-0014,"Ở ngoại quách Kinh thành, tại bến sông Hương."
q2_3_4_page_57-0015,"Hằng năm dùng làm nơi tránh nóng, trong tiết mùa xuân, mùa hè."
q2_3_4_page_57-0016,"Trên bờ nước, dựng lương tạ, rước vua tránh nắng, trên bờ dựng hành cung, làm chỗ triệu bầy tôi đến tâu việc."
q2_3_4_page_57-0017,Hành cung dựng từ năm Tự Đức thứ 5.
q2_3_4_page_58-0001,HÀNH CUNG THÂN PHỦ
q2_3_4_page_58-0002,"Ở bờ phía nam sông Lợi Nông, thuộc địa phận xã Thần Phù huyện Hương Thủy, trên dựng hành cung, bờ nước dựng tạ Thanh Quang."
q2_3_4_page_58-0003,"Kính xét: đầu đời Minh Mệnh, dựng tạm bằng tre tranh, để phòng vua tuần du, cứ gặp nước lụt mùa thu thì hỏng, nên năm Minh Mệnh thứ 20 đổi làm gạch và ngói."
q2_3_4_page_58-0004,"Về phía đông bắc có rừng và chầm, chim nước tụ tập hàng đàn, xa giá nhà vua đến xem lúa, nhân thi bắn."
q2_3_4_page_58-0005,"Tập thơ Thánh chế đời Thiệu Trị vịnh 20 cảnh Thần kinh, cảnh này đầu đề là ""Đông lâm dặc điểu"", khắc bia dựng nhà bia ở đấy."
q2_3_4_page_58-0006,HÀNH CUNG THUẬN TRỰC
q2_3_4_page_58-0007,"Ở địa phận xã Hà Trung, huyện Phú Lộc, khoảng niên hiệu Minh Mệnh dựng tạm bằng tre tranh để dùng khi vua tuần du, dựng rồi lại phá, đất lại chật hẹp."
q2_3_4_page_58-0008,"Năm thứ 21 chọn đất dựng một toà nhà ngói, để làm nơi trú tất."
q2_3_4_page_58-0009,HÀNH CUNG THUẬN AN
q2_3_4_page_58-0010,"Ở bờ biển cửa Thuận An thuộc địa phận ấp Thai Dương Hạ huyện Hương Trà, dựng từ năm Minh Mệnh thứ 18."
q2_3_4_page_59-0001,HÀNH CUNG THUÝ VÂN
q2_3_4_page_59-0002,"Ở phía nam chân núi Thuý Vân thuộc địa phận ấp Đông Am, huyện Phú Lộc, dựng từ năm Minh Mệnh thứ 18."
q2_3_4_page_59-0003,PHỦ ĐỆ
q2_3_4_page_59-0004,NHÀ ĐOAN BẢN
q2_3_4_page_59-0005,Ở địa phận phường Hiệu Trung trong Kinh thành.
q2_3_4_page_59-0006,"Kính xét: năm Gia Long thứ 15, dựng cung Thanh Hòa là chỗ ở của Thánh tổ ta lúc làm Hoàng thái tử."
q2_3_4_page_59-0007,"Giữa dựng điện Thanh Hòa, phía đông là nhà Ngọc Kính, phía tây là nhà Tập Thiên, trước điện là nhà Đoan Bản."
q2_3_4_page_59-0008,"Tả hữu dựng hai vu, phía nam là cửa Chân Hanh, phía đông là cửa Tả Định, phía tây là cửa Hữu Định, phía bắc là cửa Ninh Khánh; lại dùng nhà Tập Thiên làm chỗ học tập của các Hoàng tử và thần công."
q2_3_4_page_59-0009,"Năm thứ 19 dùng nhà Đoan Bản làm giảng đường, đặt tên là nhà Càn Đông, hoàng tử, hoàng tôn đều đến đấy học tập."
q2_3_4_page_59-0010,NHÀ CHÍ THIỆN
q2_3_4_page_59-0011,"Ở địa phận phường Ngưng Hi trong Kinh thành, là tiềm để của Hiến tố ta, đầu niên hiệu Thiệu Trị dã lấy gỗ đem dựng ở vườn Thượng Mậu."
q2_3_4_page_60-0001,NHÀ PHÚC THIỆN
q2_3_4_page_60-0002,"Ở địa phận phường Vĩnh Yên trong Kinh thành, là tiểm để của hoàng thượng bây giờ."
q2_3_4_page_60-0003,"Năm Tự Đức thứ 6 đổi tên hiện nay, nay đã đỡ lấy gỗ đem dựng sở khác."
q2_3_4_page_60-0004,PHỦ ĐỆ CÁC THÂN CÔNG
q2_3_4_page_60-0005,"Ở phía tả trong Kinh thành, nhà chính và nhà trước đều 3 gian 2 chái, biển ngạch cửa đề chữ ""Mỗ công phủ"" (phủ đệ thân công mỗ)"
q2_3_4_page_60-0006,ĐỆ TRẠCH CÁC CÔNG CHÚA
q2_3_4_page_60-0007,"Ở phía hữu trong Kinh thành, thể chế cũng như phủ đệ các thân công, biển ngạch cửa đề chữ ""Mỗ công chúa đệ""."
q2_3_4_page_60-0008,QUAN THỰ
q2_3_4_page_60-0009,VIỆN CƠ MẬT
q2_3_4_page_60-0010,Ở Hữu trực phòng nhà Tả vu.
q2_3_4_page_60-0011,"Quan chế có 4 viên đại thần sung viện, dùng quan văn ban tam phẩm trở lên đều giữ bản chức mà sung viện."
q2_3_4_page_60-0012,"Thuộc quan dùng 2 viên quan ngũ phẩm và bốn viên quan thất phẩm, đều lựa các quan ở lục bộ tự viện sung bổ, giữ bản chức mà sung hành tầu của viện."
q2_3_4_page_60-0013,"Phầm công việc nước việc quân quan trọng cần mật đều thuộc viện này; dưới quyền có Nam Chương kinh và Bắc Chương kinh, đặt từ năm Minh Mệnh thứ 14."
q2_3_4_page_60-0014,"Đến năm thứ 18, đổi Nam Chương kinh làm Nam ty và Bắc Chương kinh làm Bắc ty."
q2_3_4_page_61-0001,NỘI CÁC
q2_3_4_page_61-0002,Ở Tả trực phòng nhà Tả vu.
q2_3_4_page_61-0003,"Kính xét: đầu niên hiệu Gia Long đặt Văn thư phòng, ở Tả trực phòng nhà Hữu yu; đặt Thượng bảo khanh và Thượng bảo Thiếu khanh giữ việc, chia làm 4 tào, là Thượng Bảo."
q2_3_4_page_61-0004,"Năm Minh Mệnh thứ 7 Khởi cư chú, Đồ thư và Biểu bạ dời sang Hữu trực phòng nhà Tả vu, năm thứ 11 đổi làm Nội các."
q2_3_4_page_61-0005,"Năm thứ 14, triều ban ở dưới lục bộ dời sang Tả trực phòng, dùng các chức Thị lang lục bộ, Thông chính sứ, Thông chính Phó sứ và Hàn Lâm viện trực học sĩ sung vào."
q2_3_4_page_61-0006,"Năm thứ 17 đổi tào Đồ thư làm tào Bí thư, tào Khởi cư chú làm tào Thừa vụ."
q2_3_4_page_61-0007,"Năm Thiệu trị thứ 4 đổi lại làm 4 sở là Thượng bảo, Bí thư, Ti luân và Bản chương; thuộc viên Nội các thì lấy quan hàm Hàn Lâm viện tùng tứ phẩm trở xuống sung vào."
q2_3_4_page_61-0008,VIỆN TẬP HIỀN
q2_3_4_page_61-0009,"Ở phía đông thành Tử cấm, hướng về phía tây, dựng từ năm Tự Đức thứ 1."
q2_3_4_page_61-0010,"Quan chế: đặt 2 viên Kinh diên giảng quan, 6 viên Kinh diên nhật giảng quan, 12 viên Khởi cư chú và 4 viên Bút thiếp."
q2_3_4_page_62-0001,VIỆN THÁI Y
q2_3_4_page_62-0002,Ở phía đông nha Duyệt thị trong Tử cấm thành.
q2_3_4_page_62-0003,"Quan chức: đặt một viện sứ, 2 viên tả hữu Viện phán các Ngự y, Y chính, Y phó, Y sinh và ngoại khoa đều lệ thuộc."
q2_3_4_page_62-0004,"Lại dựng sở Thái y, ởđịa phận phường Đông Phúc trong Kinh thành, Viện phán và Y sinh ở đây."
q2_3_4_page_62-0005,"Hồi đầu niên hiệu Gia Long, sở này ở địa phận phường Dưỡng Sinh, đời Minh Mệnh dời đến chỗ hiện nay."
q2_3_4_page_62-0006,XỨ THỊ VỆ
q2_3_4_page_62-0007,"Ở phía tả viện Tập hiền, hướng về phía tây dựng từ năm Thiệu Trị thứ 4."
q2_3_4_page_62-0008,"Quan chức: đặt viên Chưởng lãnh, dùng quan đại thần văn võ sung vào thống quản năm bậc Thị vệ, giữ việc trực."
q2_3_4_page_62-0009,"Các sở. Cung cấp, sở Nội tạo, ty Cẩn tín đều lệ thuộc xứ này; Thượng thiện, Thượng trà và Thái y đều có lên quan."
q2_3_4_page_62-0010,PHỦ NỘI VỤ
q2_3_4_page_62-0011,"Ở phía nam vườn Cơ Ha, trước mặt là sở Chi thu, phía tả là sở Nội tạo, phía hữu là sở Đốc công."
q2_3_4_page_62-0012,"Phủ có viên Thị lang giữ việc; thuộc viên có Lang trung, Viên ngoại lang, Chủ sự, Tư vụ và Thơ lại thuộc ty; sở Nội tạo thì đặt riêng quản viên, các cục thợ đều lệ thuộc."
q2_3_4_page_62-0013,"Đầu đời Gia Long, gọi là Nội đồ gia, ở phía tả cửa Hưng Khánh trong thành Tử cấm."
q2_3_4_page_63-0001,"Năm Minh Mệnh thứ 1 đổi tên hiện nay, năm thứ 18 dời đến phía nam vườn Cơ Hạ."
q2_3_4_page_63-0002,PHỦ TÔN NHÂN
q2_3_4_page_63-0003,"Ở địa phận phường Trung Thuận trong Kinh thành, dựng từ năm Minh Mệnh thứ 13."
q2_3_4_page_63-0004,"Phủ có Tôn nhân lệnh, Tả Hữu Tôn chính, Tả Hữu Tôn nhân, Tả Hữu Tôn khanh, thuộc viên có Tả Hữu Tá lý, Lang trung, Viên ngoại lang, Chủ sự, Tư vụ và Thừa biện ty."
q2_3_4_page_63-0005,Ở địa phận phường Phú Văn trong Kinh thành.
q2_3_4_page_63-0006,"Quan chức có Chánh phó Tổng đài, không đặt quan nhất định, 4 viên Toản-tu, 8 viên Biên tu, 4 viên Khảo hiệu, 6 viên Đằng lục, 6 viên Thu chưởng, được dựng từ năm Minh Mệnh thứ 6."
q2_3_4_page_63-0007,"Năm Thiệu Trị thứ 2, dựng thêm ở dãy nhà tả hữu, ngăn bằng tường gạch, để làm chỗ cho các viên tu thư tại quán."
q2_3_4_page_63-0008,"Năm Tự Đức thứ 2, lại dựng nhà để ván in ở phía sau quán."
q2_3_4_page_63-0009,"Phía hữu trước sân quán có giếng nước rất trong ngọt, tương truyền là giếng cổ của xã Diễn Phái."
q2_3_4_page_63-0010,BỘ LẠI
q2_3_4_page_63-0011,Ở địa phận phường Nhân Hậu trong Kinh thành.
q2_3_4_page_63-0012,"Quan chế đặt một Thượng thư, 2 Tả Hữu Tham tri, 2 Tả Hữu Thi lang; thuộc viên có Lang trung, Viên ngoại lang, Chủ sự, Tư vụ và Thơ lại thuộc ty."
q2_3_4_page_63-0013,"Kính xét: đầu niên hiệu Gia Long, lục bộ đều đặt 1 Thượng thư, 1 Tham tri, 4 Thiêm sự, 2 Câu kê và Cai hợp, Thủ hợp, Lệnh sứ ty, lại đặt thêm chức Tham bồi, Triều ban ở dưới Tham tri, nhưng không phải là quan nhất định."
q2_3_4_page_63-0014,"Năm Minh Mệnh thứ 2, định đặt thêm viên dịch lục bộ, mỗi bộ đặt 4 Lang trung, 4 Chủ sự, 4 Tư vụ, 8 bát phẩm Thơ lại 8 cựu phẩm Thơ lại; vị nhập lưu thơ lạit thì bộ Lại và bộ Binh, mỗi bộ 70 người, bộ Hộ 100 người, bộ Lễ và bộ Công, mỗi bộ 50 người, bộ Hình 60 người."
q2_3_4_page_63-0015,"Lấy các quan đứng đầu Lục bộ, Đô sát viện, Đại lý tự và Thông chính sứ ty làm cửu khanh."
q2_3_4_page_63-0016,Năm thứ 7 đặt thêm mỗi bộ một Tả Thị lang và một Hữu Thị lang.
q2_3_4_page_63-0017,Năm thứ 8 lại đối Thiêm sự làm Lang trung và Cau kê làm Viên ngoại lang.
q2_3_4_page_63-0018,"Năm Thiệu Trị thứ 4, đặt 5 ty là ty Lại An, ty Văn Tuyển, ty Trừng Tự, ty Kê Huân, ty Phong Điển."
q2_3_4_page_63-0019,Năm Tự Đức thứ 3 bỏ 2 ty Lại Ấn và Kê Huân.
q2_3_4_page_63-0020,Đầu đời Gia Long dựng nhà công 6 bộ công ở địa phận 2 phường Liêm Năng và Thận Cần trong Kinh thành.
q2_3_4_page_63-0021,"Năm Minh Mệnh thứ 8 dời đến chỗ hiện nay, qui chế a Vị nhập lưu thơ lai tức là những người giữ việc biên chép công văn giấy tờ, chưa được vào chính ngạch."
q2_3_4_page_64-0001,"Tả Hữu Thi lang; thuộc viên có Lang trung, Viên ngoại lang, Chủ sự, Tư vụ và Thơ lại thuộc ty."
q2_3_4_page_64-0002,"Kính xét: đầu niên hiệu Gia Long, lục bộ đều đặt 1 Thượng thư, 1 Tham tri, 4 Thiêm sự, 2 Câu kê và Cai hợp, Thủ hợp, Lệnh sứ ty, lại đặt thêm chức Tham bồi, Triều ban ở dưới Tham tri, nhưng không phải là quan nhất định."
q2_3_4_page_64-0003,"Năm Minh Mệnh thứ 2, định đặt thêm viên dịch lục bộ, mỗi bộ đặt 4 Lang trung, 4 Chủ sự, 4 Tư vụ, 8 bát phẩm Thơ lại 8 cựu phẩm Thơ lại; vị nhập lưu thơ lạit thì bộ Lại và bộ Binh, mỗi bộ 70 người, bộ Hộ 100 người, bộ Lễ và bộ Công, mỗi bộ 50 người, bộ Hình 60 người."
q2_3_4_page_64-0004,"Lấy các quan đứng đầu Lục bộ, Đô sát viện, Đại lý tự và Thông chính sứ ty làm cửu khanh."
q2_3_4_page_64-0005,Năm thứ 7 đặt thêm mỗi bộ một Tả Thị lang và một Hữu Thị lang.
q2_3_4_page_64-0006,Năm thứ 8 lại đối Thiêm sự làm Lang trung và Cau kê làm Viên ngoại lang.
q2_3_4_page_64-0007,"Năm Thiệu Trị thứ 4, đặt 5 ty là ty Lại An, ty Văn Tuyển, ty Trừng Tự, ty Kê Huân, ty Phong Điển."
q2_3_4_page_64-0008,Năm Tự Đức thứ 3 bỏ 2 ty Lại Ấn và Kê Huân.
q2_3_4_page_64-0009,Đầu đời Gia Long dựng nhà công 6 bộ công ở địa phận 2 phường Liêm Năng và Thận Cần trong Kinh thành.
q2_3_4_page_64_65-0001,"Năm Minh Mệnh thứ 8 dời đến chỗ hiện nay, qui chế a Vị nhập lưu thơ lai tức là những người giữ việc biên chép công văn giấy tờ, chưa được vào chính ngạch, rộng hơn, một nhà Thượng thư, 2 nhà Tả Hữu Tham tri, 2 nhà Tả Hữu Thị lang, mỗi bộ có 6 buồng của các viên chức làm việc, xung quanh xây tường gạch, có hai cửa trước và sau."
q2_3_4_page_65-0001,BỘ HỘ
q2_3_4_page_65-0002,"Ở phía đông nha bộ Lại, qui chế như bộ Lai."
q2_3_4_page_65-0003,"Năm Thiệu Trị thứ 4 đặt 7 ty và ty Hộ Ấn, ty Kinh Trực, ty Lưỡng Kỳ, ty Nam Kỳ, ty Thưởng Lộc, ty Thuế Hạng."
q2_3_4_page_65-0004,"Năm Tự Đức thứ 3 bỏ 2 ty Hộ Ấn và Lưỡng Kỳ; năm thứ 6 lại đem ty Tào Chính lệ thuộc vào bộ, bộ còn thống lãnh Vũ Khố, Nội Vụ và Kinh Thương."
q2_3_4_page_65-0005,BỘ LỄ
q2_3_4_page_65-0006,"Ở phía đông nhà bộ Hộ, quy chế như bộ Lai."
q2_3_4_page_65-0007,"Năm Thiệu Trị thứ 4 đặt 5 ty là ty Lễ Ấn, ty Yên Tự, ty Tân Hưng, ty Thù Ứng, ty Nghi Văn."
q2_3_4_page_65-0008,Năm Tự Đức thứ 3 bỏ ty Lễ Ấn; năm thứ 6 lại đem 2 ty Thái Thường và Quang Lộc lệ thuộc vào bộ.
q2_3_4_page_65-0009,Bộ này còn thống lãnh cả văn miếu tự thưa nữa.
q2_3_4_page_65-0010,BỘ BINH
q2_3_4_page_65-0011,"Ở địa phận phường Tích Thiện về phía đông nhà bộ Lễ, qui chế cũng như bộ Lại."
q2_3_4_page_65-0012,"Năm Thiệu Trị thứ 4 đặt 7 ty là ty Binh Ấn, ty Kinh Kỳ, ty Trực Tỉnh, ty Vũ Tuyển, ty Khảo Công, ty Kiểm Duyệt và ty Hỏa Pháo."
q2_3_4_page_65-0013,Năm Tự Đức thứ 3 bỏ 2 ty Binh Ấn và Kiểm Duyệt đem Thái Bộc tự và Bưu Chính lệ vào.
q2_3_4_page_66-0001,BỘ HÌNH
q2_3_4_page_66-0002,"Ở phía đông nhà bộ Binh, qui chế cũng như bộ Lại."
q2_3_4_page_66-0003,"Năm Thiệu Trị thứ 4 đặt 5 ty là ty Hình Ấn, ty Kinh Chương, ty Trực Kỳ, ty Nam Hiến và ty Bắc Hiến."
q2_3_4_page_66-0004,"Năm Tự Đức thứ 3, bỏ ty Hình Ấn, hợp hai ty Kinh Chương và Trực Kỳ làm ty Kinh Trực."
q2_3_4_page_66-0005,Bộ này cùng Đô sát viện và Đại lý tự đểu liệt làm Tam pháp.
q2_3_4_page_66-0006,"Năm Minh Mệnh thứ 13, dựng Công Chính đường ở phía đài Nam Xương trong Kinh thành, hướng về phía bắc; ty Tam Pháp mỗi tháng họp 3 kỳ thu nhận đơn kêu kiện, phía trước đặt trống đăng văn để nhận dân bay tỏ oan tình."
q2_3_4_page_66-0007,BỘ CÔNG
q2_3_4_page_66-0008,"Ở phía đông nhà bộ Hình, qui chế cũng như bộ Lại."
q2_3_4_page_66-0009,"Năm Thiệu Trị thứ 4, đặt 5 ty là ty Công Ấn, ty Quy Chế, ty Dinh Kiến, ty Tu Tạo và ty] Khám Biện."
q2_3_4_page_66-0010,"Năm Tự Đức thứ 3, bỏ hai ty Công Ấn và Khám Biện."
q2_3_4_page_66-0011,"Năm thứ 6 lại đem ty Tài Mộc lệ vào; các ty Tiết Thận thuộc Nội vụ, ty Chế Tạo và ty Dinh Thiện thuộc Vũ Khố đều do bộ này thống lãnh."
